global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
786.4782707276523	-1.2770466644503813	1.6308481831838448	618548.0703267584	873.8519586250607	-1.7552891100867782	763617.2455928547	3.0810398599892337	741.816990033318	-1.159633681353398	1.3447502749292344	550292.4467020918	764.0223855945676	594.2842503143836	1.509885	24.691885	0.0433276353272216	0.0220823120469028	0.0436656391	0.2449476794	-0.1539893191	-0.0426949021	-0.1831880593	-0.2291898859	0.0143450817	0.0717748045	-0.0780729585	-0.0362368627	-0.0390126639	0.0067592893	0.226110615	-0.0348111266	-0.2408211708	-0.0378968162	0.0897621199	0.1008299725	0.2537311957	-0.0696701895	-0.0016152884	0.0365108996	0.0684232205	0.0868284672	-0.1263065199	0.0967143689	0.0880474359	-0.0393892974	0.195806887	0.1203886511	0.1420950389	0.1377844231	-0.1368258125	0.0207902195	0.0316217905	0.0628906693	-0.1322109908	-0.0635082905	0.1232244739	0.2756409757	-0.1111326205	0.1480883264	0.0795648964	-0.0427682618	-0.0120714113	-0.1177611148	0.2225767339	0.0823433927	-0.0648935419	-0.0433528866	-0.1286758627	0.0477156771	-0.1326717378	-0.1005565093	-0.1556220103	-0.0496308271	-0.050908294	-0.1769883645	-0.0532452521	0.0282463102	-0.3554269883	0.0800942928	-0.1414068867	0.0043397548	-0.0222600517	0.1076879545	-0.0550557104	0.0981684961	0.0264677758	-0.0365464424	0.046116074	-0.0538666181	-0.0648617047	0.0158156449	0.0289420479	-0.0503888801	-0.0052860611	-0.1595250788	0.1437067008	0.1082959623	-0.0041820946266994	-0.0042906939062276	1.841005419693866e-05	1.7489915466667992e-05	0.02435023670823	-0.0057271811949988	3.280060444034788e-05	0.0005929340277468	0.0100682117354438	-0.0121709424008003	0.0001013688875497	0.0001481318389235	0.0019878141409319	0.0001409510182351	1.9867189541539645e-08	3.951405058888828e-06	-0.0007320142946323	9.479050894139996e-05	5.358449275460237e-07	8.985240585369626e-09	-0.000516272563073	-0.0001870348293273	2.665373593819648e-07	3.4982027381492245e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.9390165257984	-1.5392542018539643	2.3693034979250847	616129.2596644876	872.6263757048354	-1.2255829202252926	761476.7915757565	1.502053494347956	742.3664242015166	0.5494341681985588	0.3018779051840422	551107.907781746	764.3788712470476	589.8287124892538	1.486976	24.317251	0.0895851975675564	0.04870118503005	0.0959216667	0.03437505	0.0982745262	0.0046473985	0.0738536935	0.2188160462	-0.0429811623	-0.1368757508	0.105700846	-0.1463194798	0.1372674398	-0.1346140721	0.0106064774	-0.0435555109	-0.086839351	0.0605865815	-0.0242092161	-0.2268577558	-0.1958744319	0.193557802	0.0814277814	-0.1299887277	0.0246745296	-0.1014614087	-0.077961235	-0.0354697865	0.2483700759	0.0265290791	-0.1342199882	-0.0036641426	-0.0196666665	-0.0422304939	0.1651972286	-0.1005646806	0.0649903032	-0.0448118896	-0.1422170348	0.1588609617	-0.0156772624	-0.063879923	0.267662919	0.0289151087	-0.1592505097	-0.0858031561	0.0801733251	0.045385774	-0.0251048163	-0.074710039	-0.1198853173	-0.0336689111	-0.2073319552	0.2510538521	-0.0924145589	0.108546613	-0.1634721694	0.002887599	0.0874483678	-0.0760548373	-0.1771888243	0.0883039262	0.0659755531	-0.2039413567	0.0613396922	0.0761176454	0.0249513837	0.1433932916	-0.0753399916	-0.0400862456	0.0486410606	-0.0076358845	0.0345867539	0.1287735558	0.0140307606	0.0822760283	-0.0056522058	-0.0897184379	-0.0959666741	0.0217669766	0.1412592515	0.0993643757	0.0001099776654882	0.0042920722921876	1.842188456136452e-05	1.2095086906234417e-08	0.0604982570498009	0.0361480203415709	0.0013066793746146	0.0036600391060637	0.0058116130570908	-0.004256598678353	3.3774846325348275e-05	1.8118632308556505e-05	0.0014587533557252	-0.0005290607852066	2.7990531444352976e-07	2.127961352839532e-06	-0.0006310720229885	0.0001009422716438	3.9825189819879785e-07	1.0189342204610716e-08	-0.0007840396313314	-0.0002677670682583	6.147181434982776e-07	7.16992028436986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.7152444234437	1.776227897645299	3.1549855443734387	618920.8758082388	872.6004261081501	-0.0259495966852227	761431.5036441252	0.0006733815681257	742.2783346737133	-0.0880895278032767	0.0077597649086042	550977.1261259811	764.4684416731013	582.3495010996974	1.479357	24.192644	0.0830780180232247	0.0461680052021702	-0.0128514002	-0.1680124693	0.0841653912	-0.2111388432	-0.1163798177	-0.1652846707	0.0629995312	0.0658433586	-0.1265998104	0.1710905535	-0.050762753	-0.0800066852	0.1102758208	0.0696929635	0.180859236	-0.0926395609	-0.0117911779	-0.0630553994	0.0380997074	-0.1775361568	0.0655717343	-0.0437055162	-0.0040753553	0.0791178506	-0.0237427818	0.0465966541	-0.0350024442	0.1582906925	0.0588458963	-0.0530672345	0.1051784832	-0.0272076396	0.0280978148	0.0066549622	0.1359256353	0.0275647306	0.1902192466	-0.1152133402	-0.1101072075	0.0209633419	-0.0066097911	0.1687269671	0.0676161792	0.0628753759	-0.0511181873	0.0677786072	-0.0548715623	0.0627155884	-0.0415828156	-0.089932251	-0.0152406737	0.0575690034	-0.0801996703	-0.2161193565	0.0122848593	0.2281372064	-0.0089442821	-0.02957405	0.1246135031	0.0815115649	-0.1191498191	-0.0386945977	-0.1525415096	0.0284837053	0.0790738396	0.0005276125	0.0372043914	-0.0138137748	-0.0208665914	-0.0712230548	0.0164628082	0.0714133855	0.0592077698	-0.1427984642	-0.0978587338	-0.0169542274	0.0747890636	0.0277909744	0.1386044847	0.0898496795	-0.0029705347456143	-0.0030805124111025	9.489556714956536e-06	8.824076674901814e-06	0.0252015783460706	-0.0352966787037302	0.0012458555275143	0.0006351195511331	0.0056343525939439	-0.0001772604631469	3.174592915288235e-05	3.142127179505365e-08	0.0010238436086019	-0.0004349097471233	1.8914648814285286e-07	1.0482557348749606e-06	-0.0007317199466918	-0.0001006479237032	5.354140803866506e-07	1.0130004545785294e-08	-0.0004291259732531	0.0003549136580782	1.841491009204203e-07	1.259637046905204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.3147265886302	0.5994821651864868	0.3593788663766782	619864.4787033295	875.581750902079	2.9813247939288203	766643.4025127502	8.888297526894723	743.6634714463178	1.3851367726044828	1.9186038788211623	553035.3587635882	766.0270447912882	593.2044316373131	1.376285	22.507067	0.018114040808456	0.0124811126055952	0.1622598338	0.1003979655	-0.0269342782	0.0631847217	-0.0568818654	-0.1393334529	-0.1042003218	0.1397000768	-0.0443334891	-0.1782940761	0.0823064304	0.0365169509	0.095562884	-0.1943852923	-0.0199933251	-0.0518610072	0.0016179722	-0.0065226833	0.0182299337	-0.0211316748	-0.0622525231	-0.0844014289	0.1894358591	0.0559266304	-0.0218512511	-0.1347885747	0.0599319039	0.1784419481	-0.1953173526	0.1011003842	0.1070150176	0.1452674554	-0.1054828001	-0.0699513352	-0.1040664345	0.1944949267	-0.1374157642	-0.0176231996	-0.0548982642	-0.0270019717	-0.0053335356	0.0656471508	0.0348177778	-0.1145313747	-0.0462495121	0.0802416623	0.0646142468	0.0762110839	-0.1176134437	-0.0136432947	0.0785168148	0.1364639091	0.1161796253	-0.0165918641	-0.0746530925	0.0124626367	-0.1834333539	-0.0461140931	-0.0968437763	0.0741692082	-0.156870955	0.0526582474	-0.063997991	0.118607601	0.0729277083	-0.0292764928	-0.1185932857	-0.045967298	-0.067932688	0.0222974343	-0.1144266481	0.0329110794	-0.1483111393	0.0559828	0.0891164746	-0.081680849	-0.0332763327	-0.0923288258	0.1357462967	0.0798077096	4.330499291427259e-05	0.0030138397385285	9.083229969533972e-06	1.875322411305199e-09	0.0219554089372309	-0.0032461694088397	1.0537615830886698e-05	0.000482039981601	0.0056530661240117	1.871353006780048e-05	3.1957156602448666e-05	3.5019620759847254e-10	0.0010232576026859	-5.860059160000142e-07	3.434029335870158e-13	1.047056121454495e-06	-0.0007318405815446	-1.2063485280004206e-07	5.355906367955383e-07	1.4552767710087816e-14	-0.0006651256951047	-0.0002359997218515	4.423921902885103e-07	5.5695868714032544e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.2613754074797	-0.0533511811504467	0.0028463485301477	619780.4732084767	877.3010555633717	1.7193046612927674	769657.1420926063	2.9560085183430376	743.062701775046	-0.6007696712717916	0.3609241979200165	552142.178769231	765.3250978549692	580.1969001681306	1.194343	19.531685	0.0791859370152777	0.0397479453926595	-0.0254294477	0.2044229475	0.0549110628	-0.0855845679	0.1020966548	-0.0705913833	0.056075662	-0.1085506126	0.0079595986	-0.0520974591	-0.0340854939	0.1204505276	0.134808427	0.0037707521	-0.0145668041	0.1716258435	-0.2045557767	-0.0195496007	0.0580592849	-0.2101424526	-0.0315570568	-0.0069882466	0.0787678298	-0.0869236659	0.1487507018	-0.0379550445	0.0368347542	0.1424995462	0.2682294682	0.0683828922	0.1734921599	0.0997485644	-0.0128182044	-0.2052685974	-0.0347436744	-0.1521981712	-0.11613865	-0.0766508716	-0.0692248565	-0.0978632566	-0.0843317452	0.1671589326	0.0849050004	0.05914116	-0.0656033996	0.1248290242	-0.0219017097	0.124853336	-0.1086460142	0.1700723486	0.0838227693	-0.0122240244	0.056971326	-0.1818776061	-0.1183361282	-0.0644911952	-0.0073666667	0.0229943301	0.1065866817	0.036932071	-0.0015271956	0.0205706538	-0.1678731505	0.0833656006	0.1598769234	0.047993708	0.0725263304	-0.0376032678	-0.1426391752	-0.0123759289	-0.0783962098	0.101714648	-0.0841660653	-0.0516455507	-0.0525130096	-0.1530255965	0.0190894511	0.052749754	0.1326888823	0.0692973963	-0.0001548310232521	-0.0001981360161663	3.925788090228106e-08	2.3972645761292333e-08	0.0209648093494791	-0.0009905995877518	9.812875432540369e-07	0.00043952323106	-0.0276731268026679	-0.0333261929266796	0.0007658019470365	0.0011106351349862	0.0003878421784223	-0.0006354154242636	4.037527613920908e-07	1.504215553633552e-07	-0.0006670910519477	6.474952959689998e-05	4.45010471588689e-07	4.192501583019827e-09	-0.0004718704792716	0.000193255215833	2.226617492080095e-07	3.7347578446698054e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.7606543944112	0.499278986931472	0.2492795067913169	620566.848611911	874.4323055461301	-2.8687500172416094	764631.8569827207	8.229726661423735	743.8763043571921	0.8136025821461317	0.661949161674853	553351.9561841139	765.9660472781159	597.9378024187199	1.174061	19.200003	0.083726786767827	0.0506473325537283	0.033706402	0.0407297878	0.1469692793	-0.0551656933	-0.1787292272	0.1493686315	0.0354093252	-0.0726621791	-0.0642900629	0.0435793796	0.0632973645	-0.0072825581	0.0249937678	-0.0937230851	0.0223920987	0.1305520658	0.0179073512	-0.060493877	-0.0498274279	-0.0475428724	0.2272194378	-0.050253612	0.0588552651	-0.0329202281	-0.0719667702	0.212087334	0.1032486129	-0.1357410676	-0.0816127857	0.0277067376	-0.0399905523	-0.0150796877	-0.1816457313	0.0126799481	0.0387872248	-0.0500919512	-0.0392290748	0.0977829011	-0.1477155964	0.0779052513	0.1069899227	0.0150663197	0.0888806086	0.1030998427	0.0668021356	0.0364832965	0.0725940301	0.0589336639	0.0582843424	-0.0311840102	-0.098716315	0.0155596026	-0.056187206	0.1415201496	-0.0582017217	0.0007756996	0.123654804	0.0890952457	-0.0822844442	0.1354690253	-0.1291869955	-0.1628688396	0.0196514557	0.0588738779	0.0367355005	-0.0111498553	0.0394108567	0.0855705361	0.0143485512	0.031662192	-0.0554935985	0.0517944043	-0.060029748	-0.1038077597	-0.0029481338	-0.1152998535	-0.070107241	0.1448769934	0.1294367287	0.0583804184	-0.0022850264995639	-0.0021301954763118	4.5377327672992565e-06	5.221346103709251e-06	0.0619261234168533	0.0409613140673742	0.001677829250126	0.0038348447614393	-0.0121751863675569	0.015497940435111	0.0001482351630847	0.0002401861577302	0.0003876673546351	-1.7482378719999679e-07	3.0563356570949755e-14	1.502859778497764e-07	-0.0007316762002107	-6.4585148263e-05	5.353500619547683e-07	4.171241376153692e-09	-0.000909857243002	-0.0004379867637303	8.278402026432004e-07	1.918324052030292e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.9304919400823	0.1698375456711573	0.0288447919196024	620834.4601289402	878.5916497182038	4.159344172073702	771923.286954555	17.30014394176347	743.9554652494543	0.0791608922621662	0.0062664468637422	553469.734274532	766.264537183185	586.9266288317451	1.328549	21.72641	0.0829805632687245	0.0385281559279957	0.0782616187	-0.2218864566	-0.0383242486	-0.1018273993	0.0768939251	-0.0872364683	-0.0422146932	0.1391500665	-0.1036700735	0.1067028298	0.0193133725	0.1014028108	0.0603620687	-0.1479540179	0.1688743858	-0.0271045212	0.0600191104	-0.0255133384	-0.0858892111	-0.1013301407	-0.1186903839	-0.0474170327	-0.065756033	-0.0239806201	-0.1958103469	0.1970998591	0.0121492052	-0.0246934729	-0.0117657474	-0.1705958363	0.0414105824	-0.0402994406	0.0986694551	-0.0661692574	-0.0926179072	0.1358020135	0.0908893486	0.0590601252	-0.1956184765	-0.0938559538	-0.0884158909	0.0560185034	-0.0019725409	-0.0953649524	0.0670243083	-0.1494891341	-0.0615753187	0.0270640385	-0.1179449272	-0.0748204875	-0.0540917191	0.0349937102	-0.0282266049	-0.0229584275	0.0895967695	0.1665872501	-0.0437907207	-0.041639448	0.0363326028	0.0155502298	0.055727447	0.069444527	-0.0628358308	0.0900665403	0.1849066548	-0.0145382992	0.1299935307	-0.0804607918	0.1408582572	-0.0623727416	-0.0465149628	0.0984134913	0.0587861517	-0.0696978267	-0.1448600862	-0.0454339268	0.005200497	0.161471227	0.1259946088	0.0471208409	-0.0147707496081181	-0.0124857231085542	0.0001558932815434	0.0002181750439857	0.0372133513588721	-0.0247127720579812	0.0006107211027897	0.0013848335193588	0.0048615460508472	0.0170367324184041	2.363463000450801e-05	0.0002902502514963	0.0008911935533735	0.0005035261987384	2.535386328159427e-07	7.942259495744853e-07	-0.0007318740989514	-1.978987406999833e-07	5.356396967159237e-07	3.9163911570639225e-14	-0.0008386746268054	7.118261619659997e-05	7.033751296471769e-07	5.066964848592456e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.7648024664146	-0.1656894736677259	0.027453001684288	620573.3840049492	876.415484843281	-2.176164874922847	768104.1020730833	4.73569356284797	743.1078519035788	-0.8476133458755157	0.7184483841062866	552209.2795607512	765.5980635390171	604.4297223719516	1.277164	20.886086	0.0542342238965112	0.0304907720649361	0.0725194904	0.0225539172	0.0163242772	0.1713688562	-0.0270240246	-0.1136209578	-0.0724959086	0.1102812305	0.0374762519	-0.1229015425	-0.0219956065	0.0289671903	0.092157486	-0.1058088364	-0.0800570511	-0.1302614271	-0.1055803576	0.0770407132	-0.0357565406	0.0564913503	0.043785174	-0.057092071	-0.1664127693	-0.0867633603	-0.0351979498	0.1304370113	-0.1065167939	0.023535615	0.1430294609	0.131960015	0.1853289895	-0.1332326612	0.0570552649	0.014167684	-0.1245646206	0.1435930008	-0.1092593111	-0.0165533041	0.1096427391	-0.00986251	0.0360612288	0.0098509677	0.0674395148	0.104010815	0.0958296198	-0.2203270707	-0.1100484053	0.0552343153	-0.096640673	-0.0308426865	0.0633339898	-0.0354217764	-0.0780643009	-0.1203027823	-0.0272182844	-0.0647455719	-0.1212276251	-0.144171399	-0.0908444142	0.076333559	0.0066220612	-0.0006217415	0.037700698	-0.0385804983	0.0558348775	0.1160964218	0.0757957081	0.1498236114	0.0507111391	0.0085634416	-0.0687014564	-0.0304094855	-0.028962702	-0.0004804124	-0.0020263215	0.0145438258	-0.0821130033	-0.1103189524	0.1223675745	0.0355847396	-0.0041412760137689	0.0106294735943492	0.0001129857088929	1.7150167022217634e-05	0.0366225246635991	-0.0005908266952729	3.49076183847208e-07	0.0013412093127359	-0.0107916926937718	-0.015653238744619	0.0001164606311968	0.000245023883196	0.0010683490746738	0.0001771555213003	3.1384078727181064e-08	1.1413697453563648e-06	-0.000361948046615	0.0003699260523364	1.3100638844841422e-07	1.3684528419719298e-07	-0.0008388067504141	-1.3212360870000844e-07	7.035967645402622e-07	1.7456647975912943e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.0307852231906	-0.7340172432240024	0.5387813133501643	619417.456889032	878.3479184080652	1.932433564784219	771495.0657717811	3.734299482304644	743.9765385347254	0.8686866311466019	0.7546164631328325	553501.0898901117	766.2290134731559	597.0229229150816	1.178588	19.274025	0.0250537870336392	0.0134478569171602	-0.1342943396	0.0605044808	-0.0599080552	0.0590475657	0.1348935988	0.0905910488	-0.2087072637	-0.0973812521	0.0959239922	-0.0204380618	-0.0491150304	0.0397608887	0.0163367333	-0.1053054561	0.0275289409	0.1538521231	-0.1287363897	0.0160285576	0.1571937308	0.0992309699	-0.0868045685	0.0835533252	-0.1720253113	0.0046405124	-0.0611949486	0.0666587657	0.0631579815	0.1425117489	-0.1368003288	-0.0843925528	0.1334354739	0.2005289163	0.0637556231	-0.1162771923	0.0637227342	-0.0529755004	-0.1654378366	-0.0551832048	-0.10124913	-0.0773739374	-0.1019121643	-0.0377874566	-0.1471531024	0.1132399379	0.0720797623	-0.1431343555	-0.037340111	-0.0408606318	0.0247346802	-0.1361023532	0.0051523069	0.1511193666	0.1883253564	-0.0468287655	-0.0455739878	-0.1041050519	0.0004991065	-0.0584790899	0.1031937383	-0.0058895283	0.1018979919	0.102986217	0.1695779231	0.0623039524	0.0494830644	0.122403196	0.1679302267	0.0653211503	0.1261152903	0.0645957898	-0.1722040573	0.1852899345	-0.120590616	0.0405239611	0.1014123288	0.0915355244	-0.0649288279	0.2070137952	0.1185609488	0.023839813	-0.0099851039188081	-0.0058438279050391	3.4150324583714835e-05	9.970230026939686e-05	0.042214876537443	0.0055923518738438	3.127439948088533e-05	0.0017820958010715	-0.011178682491618	-0.0003869897978461	0.0001249629422484	1.4976110363704246e-07	0.0008858829334469	-0.0001824661412269	3.3293892694235025e-08	7.847885717724847e-07	-0.0002798719082541	8.207613836089999e-05	7.832828502979139e-08	6.736492488237598e-09	-0.0008388768199645	-7.006955039996246e-08	7.037143190737521e-07	4.909741893252877e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.7319521286291	-0.2988330945614734	0.0893012184051865	618947.1645001236	876.3802463509942	-1.967672057071013	768042.3361942293	3.871733324178072	742.5546370562386	-1.4219014784868025	2.021803814522954	551387.3890137222	765.2839196777344	597.9639361625494	1.192423	19.500282	0.0239016590975198	0.0170090212279999	-0.0285013649	0.093234984	-0.0487398429	0.0165183284	0.0006195458	-0.0238389549	0.1938624327	-0.0692036331	0.2032005958	0.0215832773	-0.0663003039	-0.0195409095	0.0169067723	0.0307370495	-0.1782545293	0.0110613166	0.0338863423	0.065730933	-0.045078561	-0.0425589123	0.087930627	0.0274134879	-0.2439662155	0.1795842212	-0.0037805017	0.0436076203	-0.2085322844	0.1453655323	-0.0433706543	-0.008566624	0.0243101203	-0.1728399203	0.1406079597	-0.0369432187	0.0755421786	-0.0729503129	-0.0423672329	0.0892728511	0.1672519618	0.0895923657	-0.020772103	-0.020883657	0.0159910464	0.1297717906	-0.0465855894	-0.1558068424	-0.0945941471	-0.1237180659	-0.1545926793	-0.2812049946	0.1403395031	-0.1036442547	-0.085106134	-0.1014961705	-0.0423900408	-0.1170698644	0.1072058338	-0.0637096659	-0.0841469579	0.0194249952	0.0199299541	0.0501996676	-0.0375576113	-0.1044418309	0.0939848786	0.2680174945	0.1968860525	0.2889878844	0.002277125	-0.1588868087	0.0314669233	-0.0039341402	0.0311485834	-0.1187261727	-0.0318775229	0.1396760641	0.2639885351	-0.1301625569	0.1145803187	0.0119549848	-0.0099361494263803	4.895449242780029e-05	2.3965423288635555e-09	9.872706542335756e-05	0.0577084358130264	0.0154935592755834	0.000240050379026	0.0033302635639861	-0.0168385371270716	-0.0056598546354536	0.0002835363325797	3.2033954494465606e-05	0.0009388835214146	5.3000587967700014e-05	2.8090623249219077e-09	8.815022667838797e-07	-0.000278893938624	9.77969630100049e-07	7.778182900120746e-08	9.564245973980263e-13	-0.0008388695636812	7.256283299922339e-09	7.03702144870687e-07	5.2653647328731825e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.2539967116483	0.5220445830191238	0.2725305466596108	619768.8553384639	870.5747882390426	-5.805458111951566	757900.4619174539	33.70334388962424	744.3028429816751	1.7482059254365367	3.056223957731418	553986.7220706041	765.9683410644532	598.0316481109737	1.333236	21.803062	0.0620656617129877	0.0418556745815541	-0.0815730925	-0.1742262766	0.0919443561	0.1460790982	-0.056865283	0.2283015331	-0.114848373	-0.0812313774	-0.1056704744	-0.0725775713	0.0642156345	-0.1328901334	-0.1520147492	-0.0871711994	0.211383536	0.1215191887	0.1276320383	0.0145004573	-0.0397916534	0.2095792501	0.0967050317	-0.0238488008	-0.0376078703	0.0176192894	-0.1793748137	-0.1279920893	-0.0383217709	-0.0237664223	-0.0552473343	-0.0006191628	-0.0303943847	-0.0089402748	0.0363680961	0.1928381429	0.1020290555	0.0002082698	-0.0060088133	0.0340935	-0.2360094033	0.0248331191	0.1576208681	-0.2322637588	-0.0364956142	-0.063040439	0.053881774	0.0556449304	0.1302750149	-0.081257046	0.0601394042	-0.0762350672	0.106768745	0.1100085629	-0.0569640645	0.066312589	0.0743992271	-0.0192956045	0.1412250385	0.0635203511	0.0219840514	0.0481138411	0.0103504578	-0.1022822905	0.2952771497	0.073696614	0.0778130199	-0.1666433809	0.1100494097	0.1112657373	0.0864785551	0.0315332855	-0.0894923732	0.0524987549	0.0028221808	-0.00681439	0.1389004864	-0.0010252622	0.1701761207	-0.0321592847	0.1104315261	-0.0	-0.0099986518349766	-6.250240859630163e-05	3.90655108033904e-09	9.997303851708096e-05	0.0546548172644634	-0.003053618548563	9.324586240128012e-06	0.0029871490502118	-0.0078004226919432	0.0090381144351284	6.08465941729824e-05	8.168751254247636e-05	0.0003520554789262	-0.0005868280424884	3.443671514507674e-07	1.239430602419561e-07	0.0001323525658405	0.0004112465044645	1.7517201684563887e-08	1.6912368743427e-07	-0.0008390235431423	-1.539794610999233e-07	7.039605059470589e-07	2.3709674440622783e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.290628099845	1.0366313881967244	1.074604634994668	621402.1143500481	880.5887264100845	10.0139381710419	775436.5050805347	100.27895769345	744.5133978450999	0.210554863424818	0.0443333505118437	554300.199570856	766.9643739496275	582.0645405248154	1.367872	22.369488	0.0647273718985774	0.0420387587072679	0.0814540383	-0.1106024091	-0.1850675628	-0.0908262068	0.1316862251	-0.0953723577	0.1157281783	0.1030434543	0.0119858802	0.1986574026	0.0747781853	0.2087876483	0.0183960178	-0.169948051	0.0731131288	0.1212345032	0.076944528	-0.0105615351	-0.1136228006	-0.3303256356	-0.2172439455	0.0316726207	-0.1886104866	-0.1065271198	0.0595960011	0.0099783561	0.0311463819	0.110510741	0.0024338209	0.1075718246	0.0029926462	-0.0989999215	0.1126310694	0.2126980197	-0.0953717655	0.0428334094	0.0413689629	0.2070339344	-0.1904551492	-0.0663417357	-0.3060240664	0.0755798716	0.0545236352	-0.0759022369	0.077677832	0.0047389055	-0.1453970878	-0.1060761561	-0.2205040035	0.0071787798	-0.0635423171	-0.0692192006	-0.0030042202	0.0068801976	0.121426337	0.0693795466	0.0702589271	0.1236692589	-0.0706888738	0.0111716038	0.0577907236	0.3291512944	-0.0045768514	-0.0799202383	0.0821643607	-0.0747793833	0.1547585314	-0.0504479053	0.1685913783	-0.118294369	-0.0676063342	0.0313703307	0.0317033802	-0.2805339	-0.0664612277	0.042903217	0.1009573462	-0.2605258795	0.10612066	-0.0119549848	-0.0100674110431668	-6.875920819019929e-05	4.727828710943169e-09	0.000101352765112	0.0666647917821876	0.0120099745177241	0.0001442394879163	0.0044441944633624	0.0012053105818949	0.0090057332738381	1.4527735988278225e-06	8.11032317995147e-05	-0.0002620529942731	-0.0006141084731993	3.7712921685517537e-07	6.867177180749736e-08	-0.0001263900537527	-0.0002587426195932	1.5974445687610396e-08	6.69477431939514e-08	-0.0008390165379583	7.005183999932511e-09	7.039487509675315e-07	4.907260287291044e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
