global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
903.326474070454	0.0025604950953947	6.556135133540821e-06	815998.7187565585	832.6744764588719	6.594693190759813	43.48997828025384	693346.7837460565	840.3990510931869	0.3455039040271686	0.1193729476980149	706270.5650783291	839.1935563548918	711.3924120578213	1.32621	23.187613	0.2248292790133718	0.1110887007639136	0.1442344362	-0.0298591152	0.1204330349	-0.0792534118	-0.0375468867	0.0840168249	0.0024051485	0.0202871635	-0.043020569	-0.043089232	-0.1939692208	0.035899237	-0.0955084749	0.0185515944	0.0070668079	-0.0786753418	-0.0829129385	0.0130288862	-0.0610941025	0.1006249925	0.02403114	0.0317747405	-0.0708533104	0.2159998749	0.0101313968	0.0684071752	0.0463274727	0.0936398234	-0.0413051777	-0.026261579	0.0346982736	0.0412044774	-0.1109067793	-0.0110696468	0.1003047786	-0.1578576011	0.092302273	0.1090926687	-0.0656746474	-0.0069542469	-0.0659194981	0.0219578873	0.057272661	0.1206373437	0.1125177262	-0.0101382644	-0.1068389218	0.0243690428	-0.0536652141	0.0186311163	0.0709662297	0.0309231078	0.1403878144	-0.0550072157	-0.1010975819	-0.0762206913	0.1747229803	0.0961062597	-0.0955053701	0.1447540681	0.0383541041	-0.1480883208	-0.0056892566	0.0316469525	0.0914810208	-0.1402618795	-0.0381004065	0.0841533848	-0.0244248987	0.011326916	-0.0841321483	-0.1009970889	-0.1257506375	0.1862345903	-0.177923713	0.0837962804	0.0496901278	0.046088749	0.0394818167	-0.0893320002	0.1437067008	0.1082959623	0.0043447520491355	-0.0204301167794085	0.0004173896716202	1.8876870368467125e-05	-0.0604235307409055	-0.0738047455244127	0.0036510030671971	0.0054471404619233	-0.0113851888690845	0.0633986806464576	0.0001296225255847	0.0040193927077115	0.0004950016697465	0.0007100321348363	2.4502665305182306e-07	5.041456325001938e-07	1.5954519274830048e-05	0.0001018774896912	2.5454668529092354e-10	1.0379022905792784e-08	-0.0001840041745248	0.0005320050967343	2.83029422951272e-07	3.385753624255306e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.509212520422	-2.817261550031958	7.936962641288471	810916.8418341506	815.429463118958	-17.245013339913953	297.3904850938102	664925.2093224721	839.0223007086377	-1.3767503845492683	1.8954416213565584	703958.4210864156	837.649527026761	706.0889582530311	1.517693	26.535528	0.0506872856122116	0.0300691507661074	0.1370298298	0.0799438671	0.1472799784	0.2876229952	-0.132911845	-0.2055839588	-0.1465210567	-0.0670669666	0.0231906678	0.1212577048	-0.0330008739	0.1039126367	-0.0721106862	-0.0049260321	0.0848991023	0.2235624629	-0.0821393651	-0.1430805513	-0.1507896398	0.2340773206	0.01438099	0.1002964692	0.1611806267	-0.092743076	0.0853899069	0.1243707323	0.0357745102	0.0806186464	0.238230371	-0.0502747004	-0.0010892909	0.0160949188	-0.0099080243	0.0039901229	-0.012120499	-0.0827963879	0.0741971327	0.0770420128	0.0409374396	-0.1506212423	-0.1754267335	0.1857288475	-0.2123268481	0.0844206121	-0.0707137628	-0.040109365	-0.2144412363	0.0927350407	0.0835864152	0.1013785745	0.1577594332	0.12607661	-0.1154313547	0.0053235	-0.08174611	-0.0609529782	0.1194371682	-0.2595431988	-0.0225242512	0.1542069219	0.0522797384	-0.1742980835	0.0563776997	-0.22176626	0.000761672	0.0891902347	0.0564504664	-0.1389142126	0.0350834165	0.0704177952	-0.1870914058	-0.0431775639	0.0133773861	0.0500761241	-0.079950514	0.1036052109	0.1443658499	0.1083015155	0.0078245333	0.1163025696	0.1412592515	0.0993643757	-0.001831637921029	-0.0061763899701645	3.814779306354864e-05	3.354897473751437e-06	-0.0794725159456106	-0.019048985204705	0.0063158807907253	0.000362863837329	-0.0111985530745641	0.0001866357945204	0.0001254075909638	3.4832919796261014e-08	0.0009250085370392	0.0004300068672926	8.556407935954009e-07	1.8490590591888164e-07	9.14148622470634e-05	7.546034297223335e-05	8.356677039649577e-09	5.694263361487087e-09	-0.0001840424571163	-3.828259150000712e-08	1.4655568119564173e-15	3.3871626021405125e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.8602871646464	0.3510746442243544	0.123253405817257	811549.2569903691	815.2898180844973	-0.1396450344607274	0.0195007356495377	664697.4874722526	839.5910642678894	0.5687635592516926	0.3234919863326537	704913.1551984871	836.4510642943844	692.2603242293648	1.536476	26.863932	0.1645641845669437	0.1055842322936458	0.0390776653	-0.1629615469	0.1630741781	-0.1173068971	-0.0316107964	-0.229909328	0.0192545986	-0.0764029161	-0.0062862877	0.1844562988	0.1529334883	0.1547875886	0.0287929521	0.0083465486	0.008975203	-0.0063364593	0.1728833395	0.041589812	-0.1397716386	0.1637121458	0.0347331196	0.1871608222	0.0268596078	0.0643447309	-0.0532303354	0.1890324384	-0.1522917438	0.0529178525	0.0123256216	0.0503398269	-0.0420463933	0.2914902984	0.1247381859	-0.1338935054	-0.0714730236	-0.0173254739	-0.2231552566	-0.1354926567	-0.0720212414	-0.0005245064	-0.1236504334	0.2445501236	-0.0104142302	0.1274060193	0.0197645375	0.2591645597	-0.0640792712	-0.1943758149	0.0219271034	0.0132468731	0.0450681457	-0.1940765929	-0.0038398528	0.1291056943	0.0761221266	0.1122302574	0.1940878794	-0.0256823729	0.1398166739	0.0596693004	0.0774928943	-0.1218147573	0.0721000925	0.0203056709	0.0117221944	-0.0656585337	-0.0311407429	0.0337551004	-0.1425806818	0.0493129046	0.1004299604	0.0964892603	0.0425538132	0.0225114741	0.2242616275	0.0535273413	0.1050467869	0.1525541666	0.0587590559	-0.2186236269	0.1386044847	0.0898496795	-0.0018922599843591	-6.062206333010004e-05	3.6750345623986595e-09	3.580647848406701e-06	0.009121585259237	0.0885941012048475	8.320331764152972e-05	0.0078489147682947	-0.0274849327620643	-0.0162863796875002	0.0007554215289351	0.0002652461633254	-9.000792380878573e-05	-0.0010150164608479	8.101426348368176e-09	1.0302584157923709e-06	-8.59913950783664e-05	-0.0001774062573254	7.394520027523696e-09	3.147298013821662e-08	-0.0001840035430644	3.891405190000808e-08	1.5143034352765225e-15	3.3857303860252515e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.494112329649	3.6338251650026905	13.20468532980683	818109.5992389998	823.8032588821521	8.51344079765488	72.47867421517456	678651.8093448542	842.2920112667749	2.70094699888557	7.295114690788966	709455.8322438289	839.4240001555412	698.848977158035	1.366008	23.883448	0.154305472036894	0.0914109512090489	0.0080621245	-0.0305165304	0.0773062466	-0.3299243379	-0.1848721239	0.0184336149	-0.051138114	0.0120002021	-0.0258334183	-0.0259844496	0.0396394123	0.2344778391	0.2184582025	0.0630954801	-0.175778384	-0.1794483136	-0.0592905193	0.1738129432	0.1857629531	0.1291281724	-0.0338021813	0.1417304559	-0.0152228532	0.3452138704	0.0702234088	0.0412227607	-0.123404213	-0.0374130359	-0.0856291305	0.0968122509	-0.1823270119	-0.0468756566	0.1375626304	0.0698519827	0.2055619502	0.0252741634	-0.0395537713	0.0377684213	-0.1729853554	-0.1667368347	0.0759922724	0.0899178181	0.1928318944	-0.0826747571	0.3081918887	0.1081727611	-0.0817380805	-0.009827069	0.145216715	-0.1059641921	-0.0928551347	-0.0164814012	-0.2153918374	-0.1523546116	0.0906325092	0.0198498802	0.2000514909	0.0621833869	-0.1068468507	0.0960268716	-0.0150957478	-0.1137052212	0.0098969003	0.125362943	-0.0345419117	-0.2209645203	-0.0203528856	0.1039219552	-0.1348120367	0.0493269837	-0.0505379301	-0.1597010305	0.2724324723	0.0736620682	-0.0077223379	0.0318414645	0.2801635374	-0.0600215869	0.0102408841	0.0836098699	0.1357462967	0.0798077096	-0.0018028309780078	8.942900635129994e-05	7.997547176980845e-09	3.250199535264561e-06	-0.0685035950256747	-0.0776251802849117	0.0046927425314416	0.006025668614265	-0.0565765422607427	-0.0290916094986783	0.0032009051341816	0.0008463217432235	0.000655010528856	0.0007450184526647	4.2903879291221684e-07	5.550524948110315e-07	0.0001189397169401	0.0002049311120184	1.414665626579111e-08	4.1996760673125217e-08	-0.0001840390433202	-3.5500255800009594e-08	1.2602681618661144e-15	3.3870369466214465e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.589563410692	1.0954510810429383	1.2000130709581422	820092.4573583677	828.5214810817362	4.718222199584034	22.2616207246476	686447.8446138737	841.9824571623968	-0.309554104378094	0.0958237435373239	708934.4581692273	840.2524019979661	713.1730739966682	1.616399	28.261309	0.1111926719627324	0.0525189979370063	0.1249954819	-0.0351304647	0.0056805309	0.0754929014	0.1224619642	-0.0440504204	0.0142762467	-0.0887694823	0.0871463917	-0.0570186641	-0.0922182202	-0.0594551574	0.0046896443	0.0754888233	-0.0562080254	0.1910880633	-0.2065776195	-0.1072107895	0.1437604127	-0.0713936073	0.1596921821	0.1519633407	0.1270030861	0.0765431514	0.042609808	-0.063732086	0.1675903965	-0.0497301353	-0.0159084663	-0.0812162212	-0.1504521103	-0.0083416395	-0.0613975291	-0.1789174206	-0.0278314805	-0.1287923538	0.0510067227	0.1557863303	0.1506820036	0.0070510485	-0.1160321971	0.0540669317	0.0794754865	-0.2211997058	0.1407281603	-0.1088977431	-0.1267683304	0.0715933818	-0.1137792945	-0.0120405374	0.0504064113	-0.008442355	0.0265423751	-0.1095845928	-0.0773035358	0.155297821	0.0829540133	-0.2250222982	-0.0224466974	0.088994669	0.0115545915	-0.0226972329	-0.0487133333	0.0430012073	0.1753801994	0.0749967855	0.0270105097	-0.0073747775	-0.0072871332	-0.0372564975	0.0786605288	-0.0491753707	0.0179577411	0.0822849728	0.0167156203	-0.0048566808	-0.0724769963	-0.0977751419	0.2127239691	-0.0530535984	0.1326888823	0.0692973963	0.0223651935930462	0.024168024571054	0.000584093411667	0.0005002018844544	-0.0336758223025555	0.0348277727231191	0.0011340610077532	0.0012129737528532	-0.0711263987020771	-0.0145498564413344	0.0050589645923268	0.0002116983224634	0.0001939885643465	-0.0004610219645095	3.7631563097216174e-08	2.125412517601987e-07	-8.602613519159696e-05	-0.0002049658521316	7.400495936002917e-09	4.2011000540072665e-08	-0.0002709915912235	-8.695254790329999e-05	7.56074558687568e-09	7.343644251384454e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.3411593577111	-3.2484040529808453	10.552128891422385	814219.5678710183	826.665733611841	-1.855747469895164	3.443798672022301	683376.2351280033	840.9270991092386	-1.0553580531582156	1.113780620365899	707158.3860162792	838.6348517633254	719.3165690795234	1.509271	26.388283	0.1375995884314829	0.0688854309566672	0.1271635553	-0.3025194493	0.0217806922	0.1303604729	0.1648620213	-0.0061782427	0.1999909796	0.0692069413	-0.2907987974	0.0368153263	0.0602447815	-0.2963315461	-0.0837297226	0.1384082332	-0.1074639463	0.1897942186	-0.091673186	-0.0601161222	-0.1415068352	-0.2007070466	0.2165439324	0.0722188796	0.0990648594	-0.0398667722	-0.259585357	-0.0804069108	0.1530506734	-0.1237972223	-0.0171896015	-0.0840298261	-0.1689000084	0.0165396361	-0.0746523894	-0.3002275983	-0.1356097408	0.1672670165	0.0840422676	0.0579306424	0.0492767363	0.328388852	-0.1141899101	0.0319435618	0.0127232494	-0.0513027339	0.0934813594	0.0035049365	-0.0120361147	0.1825463079	-0.2560276177	0.0611351127	-0.0109363982	0.1104042865	-0.1158146526	-0.0583174648	0.1436989733	0.3803483123	0.1309545992	-0.0864454977	0.1554541506	0.0627532517	0.2083594833	0.1128181359	-0.0581676429	0.0608534149	-0.0473097532	0.1466298572	-0.1253294877	-0.1713053894	0.0437307218	-0.0270278609	0.0854782807	-0.0903101869	-0.1250014532	0.0468967235	-0.0089371562	-0.244445862	0.0092075791	-0.0707677378	-0.0593850147	-0.0803727103	0.1294367287	0.0583804184	0.0059538947679982	-0.016411298825048	0.000269330729125	3.544886290839634e-05	-0.0053755236170331	0.0283002986855224	2.8896254157280626e-05	0.0008009069056897	-0.0181679620477694	0.0529584366543077	0.0003300748449691	0.0028045960128683	0.0006070399826368	0.0004130514182903	3.684975405196865e-07	1.706114741516284e-07	0.0002939159980281	0.0003799421332196	8.638661389685409e-08	1.4435602459553397e-07	-0.0002765891250456	-5.597533822100003e-06	3.1332384889553465e-11	7.650154409349055e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899.7446076462608	-2.596551711450388	6.74208079023594	809540.3589885237	821.8467237074598	-4.819009904381232	23.22285645852441	675432.0372686858	838.3205031075138	-2.6065960017248244	6.794342716207841	702781.265930435	837.7192225917693	705.3123029211293	1.30614	22.836716	0.1064969644776507	0.0570577421944862	0.080885279	-0.261923385	0.0121936471	0.0404156121	0.0021884716	0.0332059777	-0.131784838	-0.0464650151	-0.3143096302	0.0511858247	-0.1280005821	0.1068899096	-0.0540229644	-0.1188896266	0.1000216342	0.0136978718	0.0282115667	-0.1050415774	-0.2684121628	0.0418105382	0.047519232	-0.0009681689	-0.2032147339	0.0274546149	-0.0727830595	-0.0945589847	0.0592660368	0.016230064	0.0711510714	-0.1103409729	0.0001200801	-0.1316273296	-0.1636022757	0.0200464512	0.2908184357	-0.0620561262	0.2458109488	-0.02663185	0.0161428792	0.2148656491	-0.0811753605	0.0701869048	0.0619792111	0.3031945729	0.0465305946	-0.1231483048	0.0733462026	0.1327324779	0.0372241588	0.0479492732	0.1503536349	0.1161886684	0.1349836931	-0.2016963276	0.0183559002	-0.1376348888	0.1545822311	0.0332862515	0.0927975826	0.1882222124	0.1921015666	0.1022508171	-0.0020758415	0.0979423106	-0.0417665746	-0.0013522033	0.0412374351	-0.0725952883	0.0666568661	0.1050722593	-0.0233749995	0.0731212421	-0.0146455082	-0.1321892207	-0.088818292	-0.0698485153	-0.0648063888	-0.0644606891	0.0881233488	0.0288646757	0.1259946088	0.0471208409	0.0032195814430764	-0.0027343133249218	7.476469358844911e-06	1.0365704668601914e-05	-0.0446632621738132	-0.0392877385567801	0.0019948069880067	0.0015435264009059	0.0192283811088742	0.0373963431566436	0.0003697306400681	0.0013984864814894	0.0003050074963784	-0.0003020324862584	9.30295728470197e-08	9.12236227554306e-08	5.4957895155194336e-05	-0.0002389581028729	3.020370239889333e-09	5.7100974928618176e-08	-0.0002760083253908	5.807996548000296e-07	3.373282390158336e-13	7.618059568503371e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.0956994469852	2.3510918007244754	5.527632655433856	813776.6509607455	821.0759654971336	-0.7707582103262212	0.5940682187852794	674165.74111705	838.991487401751	0.6709842942372006	0.4502199231129942	703906.7159326025	837.7243821544032	688.9484415399855	1.325499	23.175192	0.0788539341557718	0.0412099009027312	-0.0796069176	-0.0828181236	0.0316800979	-0.0631999996	-0.1899221954	-0.0077724117	-0.0857013049	-0.1830108818	-0.0608449765	-0.0453632369	0.0277847263	0.2545408916	0.1237454624	-0.1248374881	-0.0138383466	-0.0042715647	0.1539052783	-0.0102066055	-0.046327651	0.1749284077	-0.069048246	0.0616363783	-0.1741770709	0.2393175178	0.0006908293	-0.0122090885	0.1124425928	-0.0510325876	-0.0437406649	0.0706891648	0.0022046638	-0.0660590399	0.0361300608	-0.1302736958	-0.1634878293	-0.1001147259	-0.0249152526	-0.1281440267	-0.0462688061	-0.1238857944	0.0487968076	0.1133541869	0.0711214053	0.2393096724	0.1771782247	-0.0938314897	-0.0217424508	-0.1186617275	-0.0398188799	-0.1414028666	-0.0291722645	0.0269933948	0.0074095862	-0.1081514922	0.0118363033	-0.0806623268	0.1145542934	0.0736466016	0.0118234926	0.1766401519	0.0111036015	0.0819048044	0.0008697858	0.0884603615	-0.1600594777	-0.0633951663	-0.0078354821	0.0994494283	0.1173645185	-0.0677828558	0.082041124	-0.0362178169	0.0249920662	-0.1775407968	0.005967863	0.119397841	-0.0575972365	0.1608545472	0.063404931	-0.1734566229	0.1223675745	0.0355847396	0.0021519252198913	-0.0010676562231851	1.139889810905872e-06	4.630782152004219e-06	-0.0113755697241373	0.0332876924496759	0.0001294035865487	0.0011080704686242	0.0042796625648691	-0.0149487185440051	1.8315511669141965e-05	0.0002234641861078	4.2035751047791016e-05	-0.0002629717453306	1.7670043661518634e-09	6.915413884222668e-08	0.0001369889946316	8.203109947640567e-05	1.8765984650176537e-08	6.729101281307962e-09	-0.0005220028193619	-0.0002459944939711	6.051329106409755e-08	2.724869434217724e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.4352632348204	1.339563787835118	1.7944311416791692	816195.2748561691	818.4507073052496	-2.6252581918839724	6.891980574053904	669861.5602884634	838.9160407244345	-0.0754466773164495	0.0056922011180924	703780.1233847612	837.9955309283349	704.8985328536103	1.465366	25.620634	0.0780660067718514	0.0353893071157147	0.1220278784	0.1575100693	0.1393738339	0.2557668007	-0.0707295584	-0.0429815515	-0.161816278	-0.0621530667	0.0499699219	0.0845969965	-0.0606512732	0.0391677541	-0.0478132305	0.031485372	0.2000395715	0.0630161961	-0.173016973	-0.1519672151	-0.0846553932	0.2626203591	-0.0510646896	-0.019186186	0.0894160201	-0.0181857139	0.1434321349	0.1258404718	0.0852223352	0.0858485745	-0.0643539373	-0.1073409307	-0.0215681439	0.009924008	-0.0006024205	0.2009589384	0.0617028775	0.1166202083	-0.0468695027	0.1678499938	-0.0004832076	-0.1916404777	-0.1447660092	0.0983065961	-0.1382454705	0.0974946707	-0.0705148146	-0.1452775189	-0.2047934212	-0.0004824977	0.0228146642	0.0823937754	-0.114416133	-0.0411163865	-0.0538941929	-0.1032687296	-0.0257758759	-0.0695386426	0.1049045865	-0.1099654657	-0.1228335523	0.1594721632	-0.0442626276	0.0453451864	0.0105992299	-0.1747079594	-0.133992064	0.2373309358	0.1436390217	-0.0311395661	0.1677712757	-0.0790628075	0.017876399	0.0174232512	0.0811270639	-0.0083888082	0.0661268608	0.1192672252	0.0962279157	0.0932552231	0.0813099981	0.0120960122	0.1185609488	0.023839813	-0.0078284651757201	-0.0099803903956114	9.960819244881228e-05	6.128486700746233e-05	-0.0185765959566026	-0.0072010262324653	0.0003450899173348	5.185477880065339e-05	-0.0236306186292409	-0.02791028119411	0.0005584061368006	0.0007789837963342	0.0002319881249038	0.000189952373856	5.3818490096381116e-08	3.6081904333533015e-08	-8.653203943098653e-05	-0.0002235210340625	7.487793848085807e-09	4.9961652668407975e-08	-0.0002759900482872	0.0002460127710746	6.052228353185274e-08	7.6170506753571e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.37970119952	-1.0555620353003403	1.1142112103673971	814289.125136935	816.9557358995615	-1.494971405688034	2.234939503824856	667416.6744191941	839.5647457047551	0.6487049803205309	0.4208181514926604	704868.96223029	837.7696492595057	698.1134356070256	1.417493	24.783625	0.0721467297417328	0.0390992466957656	0.0319313539	-0.1819709391	-0.0107435491	0.1286785197	0.0967156405	-0.1607014548	-0.0919949639	-0.118964715	-0.0031861946	0.2423238005	0.1248977323	0.1476667954	0.0521088481	-0.0043303467	0.066150003	0.1430155264	0.0763419828	-0.1617873529	-0.1728117857	0.0294948263	0.0411428154	0.1752025147	0.081829704	-0.0884999329	-0.0738946686	0.0414556858	0.0083968931	0.1708343621	-0.0308943069	0.089839206	-0.1839447799	0.0261595062	0.0754564107	-0.0705496245	0.1094034542	-0.1365207367	-0.0290808536	-0.0664916808	0.1061569993	0.0871689991	-0.1236127169	0.2603809991	-0.0323270181	0.0571455756	-0.0477103958	0.0987800167	-0.0151566017	-0.0800307746	0.0603935828	0.2551838175	-0.0643538335	-0.0341357334	-0.0060940354	-0.0436322992	0.1928029152	0.0195884013	0.1278353392	-0.155905342	0.1301708823	0.1225211725	0.1016009221	0.1584494049	0.0932492398	0.0482515227	-0.0336663009	0.0973582977	0.0744605045	-0.2137066301	0.0462405592	0.1339916195	-0.1201153096	0.0174160529	0.0066195157	-0.0185043667	-0.0804748473	-0.1120753594	-0.0728895934	-0.0022142184	0.0932997357	0.1552930789	0.1145803187	0.0119549848	-0.007934582688108	-0.0001061175123879	1.1260926435396222e-08	6.295760243442318e-05	-0.0321812748234435	-0.0136046788668408	0.0010356344492619	0.0001850872870698	0.003675809054684	0.0273064276839249	1.351157220649688e-05	0.0007456409928574	0.0004320060544352	0.0002000179295314	1.86629231068669e-07	4.0007172134028105e-08	-8.596844503050427e-05	5.635944004822591e-07	7.3905735409628354e-09	3.17638648254957e-13	0.0001460185413525	0.0004220085896397	1.7809124972968874e-07	2.1321414418711758e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.1286550228924	1.7489538233724031	3.058839476288948	817448.6248335044	822.803329357998	5.8475934584364495	34.19434925514876	677005.3188026061	840.3222509913813	0.7575052866262695	0.5738142592667467	706141.485511222	838.3742768995223	690.300427865291	1.250944	21.871662	0.0634092276017033	0.04149167165426	0.0530688128	-0.1095253779	-0.057399518	-0.1375887002	0.0993632426	0.0310610699	-0.1057984403	0.1549656761	-0.1608016537	0.0644561574	-0.0584852125	0.1311865496	-0.020970046	0.0221918487	0.033394996	-0.0101969456	-0.0405051207	0.1142678053	-0.0788284155	-0.014320388	0.0756908889	0.041264831	-0.077798479	0.0762141113	-0.0544441503	-0.0098157303	-0.1619741437	0.0754595847	0.1148224891	-0.0635469039	-0.0483961743	-0.2159378786	0.0470571458	-0.01863703	-0.146777456	0.0721773121	0.050783219	-0.0009439353	-0.1437695285	0.1425999104	-0.0240763688	0.0512848331	0.0856990401	0.0148174766	0.0995446931	0.0012534333	0.0956807103	0.1563265354	0.11281629	0.0293350994	0.0006494151	0.0890208211	-0.0077359045	-0.0850116171	0.0224688336	-0.1018380802	0.1277815276	0.0386137576	0.0928931258	0.0041135635	0.0432972753	0.1905384812	0.124934466	0.1715016792	-0.0460430539	0.0240540594	0.0893575904	-0.0233394152	0.0388046859	-0.1571857294	0.0048609035	0.0237280846	-0.0862051426	0.0994493229	-0.1870891619	-0.0822256577	-0.1249213484	-0.1509771821	-0.128023064	0.0762886072	0.1104315261	-0.0	0.0040922792831281	0.0120268619712361	0.0001446454088751	1.6746749731119434e-05	0.0050258636554616	0.0372071384789051	2.525930548328984e-05	0.0013843711537884	0.004899553614706	0.0012237445600219	2.400562562337863e-05	1.497550748183438e-06	0.0001730061141792	-0.000258999940256	2.9931115543386385e-08	6.708096905261157e-08	-8.598745184040801e-05	-1.900680990374326e-08	7.393841874006488e-09	3.6125882271703293e-16	0.0001460078365876	-1.0704764899998428e-08	1.1459199156423832e-16	2.1318288344991307e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.1967643153952	1.0681092925027542	1.1408574607307342	819381.1821270611	819.3893826711092	-3.413946686888835	11.655031980919253	671398.9604341413	841.3045886767652	0.982337685383868	0.9649873281253356	707793.4109285811	839.6443303015924	706.8233032088349	1.432678	25.049112	0.0251514369112854	0.0198247778034113	0.0461759222	0.1372594915	-0.1707359576	-0.1478104853	-0.1498118539	0.1913563303	0.0889181686	-0.0216769612	0.221318725	-0.0554527179	-0.1844593191	0.0312247835	0.1385071226	0.0565992041	0.077656797	0.0835464342	-0.0947126439	0.1995301512	0.0566506975	0.0074993245	-0.1947484035	-0.0217692957	-0.0778701924	0.0686012813	-0.1425328079	-0.0436738719	-0.0453679572	0.0997499338	0.0292922811	-0.118687319	-0.1002543042	0.0937177065	-0.22443461	-0.1513309371	0.1582206466	-0.0084843924	-0.0494867669	0.0963122009	-0.1365920953	-0.0878425214	0.1982485689	0.0094130069	0.0063257882	-0.0216306257	0.0983794443	0.0848409198	0.0515745286	0.0695366637	-0.0427625935	0.2198410727	0.2464284326	-0.0285568265	0.1114737278	-0.1547487333	-0.1730288131	0.0984173604	0.1366729375	0.0488573628	-0.0472349054	-0.0111823597	-0.0734590113	0.1413086705	0.0171870807	-0.0337342147	-0.114401346	-0.3742224822	0.0362833288	0.1231768476	0.146435662	-0.1829923778	0.0193056937	-0.0592127094	-0.08536258	0.1334263933	-0.0887017871	-0.0634823967	-0.033891459	0.0531239409	-0.0509495244	0.0157411355	0.10612066	-0.0119549848	0.0040931163243556	8.370412274997727e-07	7.006380165343261e-13	1.6753601244706295e-05	0.0050184002705577	-7.463384903900506e-06	2.518434127553359e-05	5.570211422376997e-11	-0.0126427015238306	-0.0175422551385366	0.0001598379018206	0.0003077307153455	2.100622642185585e-05	-0.0001519998877573	4.4126154848627474e-10	2.3103965878245216e-08	-8.599851056301233e-05	-1.1058722604317951e-08	7.395743819056544e-09	1.2229534563925278e-16	0.0001460011561352	-6.680452400005489e-09	4.4628444268739087e-17	2.1316337592815052e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
